Phase,ID,Time_uS,Delta_uS,SCH_Deg_s_X,SCH_Deg_s_Y,SCH_Deg_s_Z,SCH_G_X,SCH_G_Y,SCH_G_Z,ADXL_G_X,ADXL_G_Y,ADXL_G_Z,BNO_G_X,BNO_G_Y,BNO_G_Z,BNO_Deg_s_X,BNO_Deg_s_Y,BNO_Deg_s_Z,BNO_Mag_X,BNO_Mag_Y,BNO_Mag_Z
1,B,10729552,2292,,,,,,,,,,,,,,,,66.562,-89.812,10.812
1,S,10729552,3387,1.760,0.800,2.720,0.056,-0.234,-0.946,,,,,,,,,,,,
1,A,14282507,995,,,,,,,0.101,-0.233,-0.995,,,,,,,,,
1,B,10732262,4287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,10732262,678,0.800,1.440,2.720,0.056,-0.234,-0.947,,,,,,,,,,,,
1,A,14287485,995,,,,,,,0.100,-0.233,-0.995,,,,,,,,,
1,B,10736326,2287,,,,,,,,,,0.040,-0.195,-0.995,,,,,,
1,S,10736326,4064,0.480,1.760,2.720,0.057,-0.233,-0.947,,,,,,,,,,,,
1,A,14289477,996,,,,,,,0.099,-0.234,-0.993,,,,,,,,,
1,B,10738358,3287,,,,,,,,,,0.040,-0.196,-0.995,,,,,,
1,S,10738358,2032,0.480,1.760,2.720,0.057,-0.233,-0.947,,,,,,,,,,,,
1,A,14292463,995,,,,,,,0.098,-0.234,-0.994,,,,,,,,,
1,B,10741745,2287,,,,,,,,,,,,,,,,66.812,-91.625,11.250
1,S,10741745,3387,0.800,1.120,2.400,0.056,-0.234,-0.946,,,,,,,,,,,,
1,A,14295450,995,,,,,,,0.099,-0.234,-0.995,,,,,,,,,
1,B,10744455,3287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,10744455,2710,1.120,0.800,2.400,0.056,-0.233,-0.946,,,,,,,,,,,,
1,A,14298437,996,,,,,,,0.099,-0.233,-0.995,,,,,,,,,
1,B,10747164,3292,,,,,,,,,,0.038,-0.195,-0.991,,,,,,
1,S,10747164,2709,1.120,0.800,2.400,0.055,-0.232,-0.946,,,,,,,,,,,,
1,A,14301424,996,,,,,,,0.100,-0.233,-0.993,,,,,,,,,
1,B,10750551,2287,,,,,,,,,,,,,,,,66.125,-88.875,10.688
1,S,10750551,3387,1.120,1.440,2.080,0.055,-0.232,-0.947,,,,,,,,,,,,
1,A,14304410,995,,,,,,,0.100,-0.232,-0.992,,,,,,,,,
1,B,10753261,4287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,10753261,2710,0.800,1.760,2.400,0.055,-0.233,-0.946,,,,,,,,,,,,
1,A,14308393,996,,,,,,,0.099,-0.233,-0.993,,,,,,,,,
1,B,10757325,2287,,,,,,,,,,0.040,-0.196,-0.991,,,,,,
1,S,10757325,4064,0.800,1.440,2.720,0.056,-0.234,-0.945,,,,,,,,,,,,
1,A,14310384,996,,,,,,,0.101,-0.233,-0.991,,,,,,,,,
1,B,10759357,2287,,,,,,,,,,,,,,,,67.000,-89.375,10.312
1,S,10759357,2032,0.480,1.440,2.720,0.056,-0.233,-0.944,,,,,,,,,,,,
1,A,14312375,995,,,,,,,0.099,-0.234,-0.992,,,,,,,,,
1,B,10762067,4287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,10762067,2710,0.800,1.760,2.720,0.056,-0.233,-0.944,,,,,,,,,,,,
1,A,14317353,995,,,,,,,0.099,-0.232,-0.992,,,,,,,,,
1,B,10766131,2292,,,,,,,,,,0.039,-0.195,-0.992,,,,,,
1,S,10766131,4064,1.440,1.120,2.080,0.054,-0.231,-0.945,,,,,,,,,,,,
1,A,14319344,995,,,,,,,0.100,-0.233,-0.992,,,,,,,,,
1,B,10768163,3287,,,,,,,,,,,,,,,,67.312,-91.000,10.438
1,S,10768163,2032,0.800,1.120,1.760,0.054,-0.231,-0.946,,,,,,,,,,,,
1,A,14322331,995,,,,,,,0.100,-0.232,-0.991,,,,,,,,,
1,B,10771550,4287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,10771550,3387,0.800,0.800,2.400,0.053,-0.230,-0.943,,,,,,,,,,,,
1,A,14327309,995,,,,,,,0.102,-0.232,-0.991,,,,,,,,,
1,B,10776292,2287,,,,,,,,,,0.039,-0.194,-0.989,,,,,,
1,S,10776292,678,1.120,0.800,2.400,0.053,-0.231,-0.944,,,,,,,,,,,,
1,A,14329300,995,,,,,,,0.102,-0.231,-0.992,,,,,,,,,
1,B,10778324,3287,,,,,,,,,,0.037,-0.195,-0.988,,,,,,
1,S,10778324,2032,0.800,0.800,2.400,0.053,-0.231,-0.944,,,,,,,,,,,,
1,A,14332287,996,,,,,,,0.102,-0.233,-0.992,,,,,,,,,
1,B,10781711,2287,,,,,,,,,,,,,,,,66.812,-90.625,10.750
1,S,10781711,3387,0.800,1.120,2.400,0.054,-0.232,-0.944,,,,,,,,,,,,
1,A,14335274,996,,,,,,,0.101,-0.232,-0.991,,,,,,,,,
1,B,10783743,3292,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,10783743,2032,1.120,0.800,2.400,0.054,-0.232,-0.944,,,,,,,,,,,,
1,A,14338261,996,,,,,,,0.101,-0.231,-0.991,,,,,,,,,
1,B,10787130,3287,,,,,,,,,,0.038,-0.195,-0.991,,,,,,
1,S,10787130,3387,0.800,0.160,2.080,0.054,-0.232,-0.943,,,,,,,,,,,,
1,A,14341247,995,,,,,,,0.101,-0.231,-0.990,,,,,,,,,
1,B,10790517,2287,,,,,,,,,,,,,,,,67.312,-91.000,10.438
1,S,10790517,3387,0.800,-0.480,2.080,0.054,-0.231,-0.943,,,,,,,,,,,,
1,A,14343239,996,,,,,,,0.100,-0.232,-0.992,,,,,,,,,
1,B,10792549,4287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,10792549,2032,0.800,-0.480,2.400,0.053,-0.231,-0.943,,,,,,,,,,,,
1,A,14348217,996,,,,,,,0.103,-0.229,-0.993,,,,,,,,,
1,B,10797291,2287,,,,,,,,,,0.036,-0.193,-0.988,,,,,,
1,S,10797291,4742,0.480,1.120,2.720,0.053,-0.232,-0.943,,,,,,,,,,,,
1,A,14350208,996,,,,,,,0.101,-0.231,-0.993,,,,,,,,,
1,B,10799323,3287,,,,,,,,,,,,,,,,67.125,-91.250,10.312
1,S,10799323,2032,0.480,1.760,2.400,0.053,-0.232,-0.944,,,,,,,,,,,,
1,A,14353195,996,,,,,,,0.102,-0.232,-0.992,,,,,,,,,
1,B,10802710,4292,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,10802710,3387,0.800,2.080,1.760,0.052,-0.233,-0.945,,,,,,,,,,,,
1,A,14358173,996,,,,,,,0.103,-0.233,-0.994,,,,,,,,,
1,B,10806774,2287,,,,,,,,,,0.039,-0.194,-0.991,,,,,,
1,S,10806774,4064,1.120,1.120,1.760,0.053,-0.232,-0.946,,,,,,,,,,,,
1,A,14360164,996,,,,,,,0.102,-0.234,-0.994,,,,,,,,,
1,B,10809483,3287,,,,,,,,,,0.039,-0.193,-0.987,,,,,,
1,S,10809483,2709,1.120,0.480,1.760,0.054,-0.232,-0.947,,,,,,,,,,,,
1,A,14363151,996,,,,,,,0.102,-0.234,-0.993,,,,,,,,,
1,B,10812193,2287,,,,,,,,,,,,,,,,67.125,-90.188,10.500
1,S,10812193,2710,0.800,0.480,1.760,0.054,-0.233,-0.947,,,,,,,,,,,,
1,A,14366138,996,,,,,,,0.103,-0.233,-0.997,,,,,,,,,
1,B,10814903,3287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,10814903,2710,0.480,1.120,1.760,0.053,-0.234,-0.948,,,,,,,,,,,,
1,A,14369124,995,,,,,,,0.103,-0.234,-0.996,,,,,,,,,
1,B,10818290,3287,,,,,,,,,,0.036,-0.193,-0.993,,,,,,
1,S,10818290,3387,0.160,1.760,2.080,0.053,-0.234,-0.949,,,,,,,,,,,,
1,A,14372111,996,,,,,,,0.100,-0.234,-0.995,,,,,,,,,
1,B,10821657,2292,,,,,,,,,,,,,,,,67.000,-90.375,10.125
1,S,10821657,3367,0.480,1.760,2.080,0.054,-0.234,-0.949,,,,,,,,,,,,
1,A,14374102,995,,,,,,,0.102,-0.234,-0.995,,,,,,,,,
1,B,10823709,3287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,10823709,2052,0.800,1.760,1.760,0.054,-0.234,-0.948,,,,,,,,,,,,
1,A,14378085,996,,,,,,,0.099,-0.235,-0.996,,,,,,,,,
1,B,10827095,3287,,,,,,,,,,0.037,-0.197,-0.992,,,,,,
1,S,10827095,3386,0.800,1.120,1.440,0.054,-0.235,-0.948,,,,,,,,,,,,
1,A,14381071,995,,,,,,,0.100,-0.234,-0.994,,,,,,,,,
1,B,10830482,2287,,,,,,,,,,,,,,,,66.375,-89.125,10.188
1,S,10830482,3387,1.440,1.760,1.760,0.054,-0.236,-0.948,,,,,,,,,,,,
1,A,14383063,996,,,,,,,0.101,-0.236,-0.996,,,,,,,,,
1,B,10832515,4287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,10832515,2033,1.440,2.400,1.760,0.054,-0.236,-0.948,,,,,,,,,,,,
1,A,14388041,996,,,,,,,0.100,-0.235,-0.995,,,,,,,,,
1,B,10836579,2287,,,,,,,,,,0.038,-0.196,-0.990,,,,,,
1,S,10836579,4064,1.440,2.080,1.760,0.055,-0.234,-0.947,,,,,,,,,,,,
1,A,14390032,996,,,,,,,0.101,-0.234,-0.994,,,,,,,,,
1,B,10839288,3292,,,,,,,,,,0.038,-0.196,-0.990,,,,,,
1,S,10839288,2709,1.120,1.760,2.080,0.055,-0.234,-0.947,,,,,,,,,,,,
1,A,14393019,996,,,,,,,0.100,-0.236,-0.992,,,,,,,,,
1,B,10842675,2287,,,,,,,,,,,,,,,,66.375,-89.125,10.188
1,S,10842675,3387,1.120,1.440,2.400,0.054,-0.235,-0.947,,,,,,,,,,,,
1,A,14396005,995,,,,,,,0.100,-0.235,-0.993,,,,,,,,,
1,B,10844707,3287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,10844707,2032,1.120,1.440,2.720,0.054,-0.236,-0.946,,,,,,,,,,,,
1,A,14398992,995,,,,,,,0.102,-0.236,-0.993,,,,,,,,,
1,B,10848094,3287,,,,,,,,,,,,,,,,66.812,-90.000,10.250
1,S,10848094,3387,1.120,1.120,2.400,0.053,-0.234,-0.946,,,,,,,,,,,,
1,A,14401979,996,,,,,,,0.100,-0.237,-0.995,,,,,,,,,
1,B,10851481,3287,,,,,,,,,,0.040,-0.196,-0.988,,,,,,
1,S,10851481,3387,0.800,0.800,2.080,0.054,-0.234,-0.946,,,,,,,,,,,,
1,A,14404966,996,,,,,,,0.099,-0.236,-0.991,,,,,,,,,
1,B,10854191,3287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,10854191,2710,0.480,0.800,2.080,0.055,-0.235,-0.945,,,,,,,,,,,,
1,A,14408948,995,,,,,,,0.099,-0.237,-0.992,,,,,,,,,
1,B,10857578,3292,,,,,,,,,,0.038,-0.197,-0.985,,,,,,
1,S,10857578,3387,0.480,0.800,2.400,0.056,-0.236,-0.943,,,,,,,,,,,,
1,A,14411935,996,,,,,,,0.100,-0.232,-0.992,,,,,,,,,
1,B,10860965,2287,,,,,,,,,,,,,,,,67.188,-90.688,10.625
1,S,10860965,3387,0.160,0.160,2.080,0.055,-0.236,-0.943,,,,,,,,,,,,
1,A,14413926,995,,,,,,,0.100,-0.235,-0.989,,,,,,,,,
1,B,10863674,4287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,10863674,2709,0.800,0.160,1.760,0.054,-0.235,-0.943,,,,,,,,,,,,
1,A,14418904,995,,,,,,,0.100,-0.236,-0.989,,,,,,,,,
1,B,10867739,3287,,,,,,,,,,0.040,-0.194,-0.988,,,,,,
1,S,10867739,4065,1.440,0.800,1.440,0.053,-0.233,-0.943,,,,,,,,,,,,
1,A,14421891,996,,,,,,,0.101,-0.234,-0.989,,,,,,,,,
1,B,10871125,2287,,,,,,,,,,,,,,,,66.500,-90.438,10.500
1,S,10871125,3386,1.440,1.440,2.080,0.054,-0.233,-0.943,,,,,,,,,,,,
1,A,14423882,995,,,,,,,0.099,-0.233,-0.993,,,,,,,,,
1,B,10873158,3287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,10873158,2033,1.120,1.760,2.080,0.055,-0.234,-0.942,,,,,,,,,,,,
1,A,14427865,996,,,,,,,0.098,-0.235,-0.989,,,,,,,,,
1,B,10876545,3292,,,,,,,,,,0.040,-0.197,-0.988,,,,,,
1,S,10876545,3387,1.120,1.120,2.080,0.055,-0.234,-0.942,,,,,,,,,,,,
1,A,14430851,995,,,,,,,0.100,-0.234,-0.989,,,,,,,,,
1,B,10879931,2287,,,,,,,,,,,,,,,,66.562,-88.875,9.562
1,S,10879931,3386,0.800,1.120,2.080,0.054,-0.234,-0.942,,,,,,,,,,,,
1,A,14432842,995,,,,,,,0.100,-0.233,-0.990,,,,,,,,,
1,B,10881964,4287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,10881964,2033,0.800,1.440,1.760,0.054,-0.233,-0.942,,,,,,,,,,,,
1,A,14436825,996,,,,,,,0.099,-0.233,-0.990,,,,,,,,,
1,B,10886686,3287,,,,,,,,,,0.040,-0.195,-0.991,,,,,,
1,S,10886686,4722,0.800,1.440,1.760,0.055,-0.233,-0.943,,,,,,,,,,,,
1,A,14440807,996,,,,,,,0.100,-0.233,-0.993,,,,,,,,,
1,B,10889415,2287,,,,,,,,,,,,,,,,67.188,-89.125,9.688
1,S,10889415,2729,-0.160,1.120,1.760,0.055,-0.232,-0.945,,,,,,,,,,,,
1,A,14442798,995,,,,,,,0.099,-0.234,-0.992,,,,,,,,,
1,B,10892124,4287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,10892124,2709,-0.160,1.120,2.080,0.055,-0.232,-0.946,,,,,,,,,,,,
1,A,14446781,996,,,,,,,0.100,-0.234,-0.992,,,,,,,,,
1,B,10896189,2292,,,,,,,,,,0.039,-0.193,-0.987,,,,,,
1,S,10896189,4065,0.480,1.120,2.080,0.054,-0.233,-0.946,,,,,,,,,,,,
1,A,14449767,995,,,,,,,0.101,-0.233,-0.993,,,,,,,,,
1,B,10898221,2287,,,,,,,,,,,,,,,,67.875,-89.750,9.188
1,S,10898221,2032,1.760,1.120,1.760,0.055,-0.232,-0.947,,,,,,,,,,,,
1,A,14451759,996,,,,,,,0.099,-0.234,-0.996,,,,,,,,,
1,B,10900930,4287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,10900930,2709,1.760,1.120,1.440,0.056,-0.232,-0.947,,,,,,,,,,,,
1,A,14455741,996,,,,,,,0.099,-0.234,-0.995,,,,,,,,,
1,B,10904995,2287,,,,,,,,,,0.039,-0.195,-0.992,,,,,,
1,S,10904995,4065,0.800,1.440,1.760,0.056,-0.232,-0.948,,,,,,,,,,,,
1,A,14458728,996,,,,,,,0.101,-0.234,-0.996,,,,,,,,,
1,B,10907704,2287,,,,,,,,,,,,,,,,67.625,-90.562,10.188
1,S,10907704,2709,-0.160,1.440,2.080,0.055,-0.232,-0.948,,,,,,,,,,,,
1,A,14460719,996,,,,,,,0.100,-0.234,-0.996,,,,,,,,,
1,B,10909736,2287,,,,,,,,,,0.037,-0.195,-0.994,,,,,,
1,S,10909736,2032,0.160,1.760,2.400,0.055,-0.232,-0.948,,,,,,,,,,,,
1,A,14462710,995,,,,,,,0.099,-0.234,-0.996,,,,,,,,,
1,B,10911769,4292,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,10911769,2033,0.800,1.760,2.400,0.054,-0.232,-0.948,,,,,,,,,,,,
1,A,14466693,996,,,,,,,0.098,-0.233,-0.989,,,,,,,,,
1,B,10916510,2287,,,,,,,,,,,,,,,,67.625,-90.562,10.188
1,S,10916510,4741,1.120,1.120,2.080,0.053,-0.232,-0.948,,,,,,,,,,,,
1,A,14469679,995,,,,,,,0.102,-0.236,-0.993,,,,,,,,,
1,B,10918542,2287,,,,,,,,,,0.036,-0.194,-0.995,,,,,,
1,S,10918542,2032,0.800,0.800,2.400,0.053,-0.232,-0.948,,,,,,,,,,,,
1,A,14471671,996,,,,,,,0.100,-0.234,-0.996,,,,,,,,,
1,B,10920575,5287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,10920575,2033,0.480,1.120,2.080,0.053,-0.231,-0.948,,,,,,,,,,,,
1,A,14476649,996,,,,,,,0.101,-0.233,-0.993,,,,,,,,,
1,B,10925994,3287,,,,,,,,,,,,,,,,67.750,-90.500,9.938
1,S,10925994,5419,0.160,1.760,2.080,0.054,-0.232,-0.948,,,,,,,,,,,,
1,A,14480631,996,,,,,,,0.102,-0.233,-0.993,,,,,,,,,
1,B,10929381,2287,,,,,,,,,,0.037,-0.194,-0.991,,,,,,
1,S,10929381,3387,-0.160,1.120,2.080,0.053,-0.233,-0.948,,,,,,,,,,,,
1,A,14482622,995,,,,,,,0.100,-0.233,-0.997,,,,,,,,,
1,B,10931413,4292,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,10931413,2032,0.160,0.800,2.080,0.053,-0.233,-0.947,,,,,,,,,,,,
1,A,14486605,996,,,,,,,0.101,-0.234,-0.991,,,,,,,,,
1,B,10936154,2287,,,,,,,,,,,,,,,,67.688,-90.000,9.812
1,S,10936154,4741,0.480,1.440,3.040,0.053,-0.233,-0.946,,,,,,,,,,,,
1,A,14489591,995,,,,,,,0.101,-0.234,-0.992,,,,,,,,,
1,B,10938187,2287,,,,,,,,,,0.036,-0.194,-0.991,,,,,,
1,S,10938187,2033,1.120,2.080,3.040,0.053,-0.233,-0.945,,,,,,,,,,,,
1,A,14491583,996,,,,,,,0.099,-0.233,-0.993,,,,,,,,,
1,B,10940877,2287,,,,,,,,,,0.035,-0.195,-0.988,,,,,,
1,S,10940877,2690,1.440,2.080,2.400,0.052,-0.232,-0.945,,,,,,,,,,,,
1,A,14493574,996,,,,,,,0.102,-0.233,-0.993,,,,,,,,,
1,B,10942928,4287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,10942928,2051,1.440,1.760,2.080,0.053,-0.232,-0.944,,,,,,,,,,,,
1,A,14498552,996,,,,,,,0.103,-0.233,-0.992,,,,,,,,,
1,B,10946993,3287,,,,,,,,,,,,,,,,68.375,-90.250,9.938
1,S,10946993,4065,1.120,1.440,1.760,0.054,-0.233,-0.945,,,,,,,,,,,,
1,A,14501539,996,,,,,,,0.101,-0.234,-0.990,,,,,,,,,
1,B,10950380,2292,,,,,,,,,,0.038,-0.195,-0.988,,,,,,
1,S,10950380,3387,0.480,1.760,2.080,0.053,-0.234,-0.944,,,,,,,,,,,,
1,A,14503530,996,,,,,,,0.101,-0.233,-0.990,,,,,,,,,
1,B,10952412,4287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,10952412,2032,0.800,1.760,2.080,0.053,-0.234,-0.944,,,,,,,,,,,,
1,A,14507512,995,,,,,,,0.099,-0.233,-0.989,,,,,,,,,
1,B,10957153,3287,,,,,,,,,,,,,,,,67.938,-89.250,9.500
1,S,10957153,4741,1.120,1.120,1.760,0.052,-0.232,-0.943,,,,,,,,,,,,
1,A,14511495,996,,,,,,,0.101,-0.232,-0.991,,,,,,,,,
1,B,10960540,2287,,,,,,,,,,0.038,-0.193,-0.988,,,,,,
1,S,10960540,3387,1.120,1.120,1.440,0.053,-0.234,-0.942,,,,,,,,,,,,
1,A,14513486,996,,,,,,,0.100,-0.234,-0.991,,,,,,,,,
1,B,10962572,4287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,10962572,2032,0.480,1.120,1.440,0.053,-0.234,-0.942,,,,,,,,,,,,
1,A,14517468,995,,,,,,,0.101,-0.235,-0.991,,,,,,,,,
1,B,10966637,2287,,,,,,,,,,,,,,,,67.250,-91.125,10.750
1,S,10966637,4065,0.160,1.120,1.760,0.054,-0.234,-0.943,,,,,,,,,,,,
1,A,14520455,996,,,,,,,0.101,-0.235,-0.993,,,,,,,,,
1,B,10969346,2292,,,,,,,,,,0.040,-0.196,-0.987,,,,,,
1,S,10969346,2709,0.160,1.120,1.760,0.053,-0.233,-0.944,,,,,,,,,,,,
1,A,14522446,995,,,,,,,0.098,-0.236,-0.991,,,,,,,,,
1,B,10971378,4287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,10971378,2032,0.160,1.440,1.440,0.054,-0.233,-0.945,,,,,,,,,,,,
1,A,14526429,996,,,,,,,0.100,-0.233,-0.993,,,,,,,,,
1,B,10975443,2287,,,,,,,,,,0.038,-0.194,-0.988,,,,,,
1,S,10975443,4065,0.480,1.440,1.760,0.054,-0.233,-0.945,,,,,,,,,,,,
1,A,14529415,995,,,,,,,0.101,-0.235,-0.993,,,,,,,,,
1,B,10978152,3287,,,,,,,,,,,,,,,,68.062,-90.625,10.125
1,S,10978152,2709,0.800,1.440,2.080,0.055,-0.234,-0.945,,,,,,,,,,,,
1,A,14532402,996,,,,,,,0.099,-0.235,-0.993,,,,,,,,,
1,B,10981539,4287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,10981539,3387,1.440,1.760,2.400,0.056,-0.234,-0.946,,,,,,,,,,,,
1,A,14536385,996,,,,,,,0.099,-0.235,-0.994,,,,,,,,,
1,B,10985603,2287,,,,,,,,,,0.037,-0.195,-0.991,,,,,,
1,S,10985603,4064,1.760,1.440,2.080,0.056,-0.235,-0.946,,,,,,,,,,,,
1,A,14538376,996,,,,,,,0.100,-0.234,-0.994,,,,,,,,,
1,B,10987636,3292,,,,,,,,,,0.039,-0.195,-0.994,,,,,,
1,S,10987636,2033,0.800,1.120,1.760,0.056,-0.235,-0.946,,,,,,,,,,,,
1,A,14542358,995,,,,,,,0.100,-0.234,-0.992,,,,,,,,,
1,B,10991023,2287,,,,,,,,,,,,,,,,67.875,-91.375,10.125
1,S,10991023,3387,0.480,0.800,1.440,0.055,-0.234,-0.946,,,,,,,,,,,,
1,A,14544349,995,,,,,,,0.100,-0.235,-0.995,,,,,,,,,
1,B,10993732,3287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,10993732,677,0.480,0.800,1.440,0.055,-0.234,-0.946,,,,,,,,,,,,
1,A,14547336,995,,,,,,,0.099,-0.233,-0.993,,,,,,,,,
1,B,10996442,3287,,,,,,,,,,0.041,-0.196,-0.993,,,,,,
1,S,10996442,2710,0.800,0.800,1.760,0.055,-0.234,-0.947,,,,,,,,,,,,
1,A,14551318,995,,,,,,,0.098,-0.234,-0.995,,,,,,,,,
1,B,10999829,2287,,,,,,,,,,,,,,,,66.750,-88.625,9.688
1,S,10999829,3387,1.440,0.800,2.080,0.057,-0.235,-0.947,,,,,,,,,,,,
1,A,14553310,996,,,,,,,0.100,-0.234,-0.996,,,,,,,,,
1,B,11002538,4287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,11002538,2709,2.080,0.800,1.760,0.057,-0.235,-0.948,,,,,,,,,,,,
1,A,14557292,996,,,,,,,0.101,-0.234,-0.992,,,,,,,,,
1,B,11006602,2292,,,,,,,,,,0.039,-0.198,-0.993,,,,,,
1,S,11006602,4064,2.080,0.800,1.440,0.056,-0.235,-0.947,,,,,,,,,,,,
1,A,14560279,996,,,,,,,0.100,-0.235,-0.993,,,,,,,,,
1,B,11008635,2287,,,,,,,,,,,,,,,,67.562,-89.688,10.000
1,S,11008635,2033,2.080,0.480,1.440,0.055,-0.235,-0.946,,,,,,,,,,,,
1,A,14562270,995,,,,,,,0.101,-0.236,-0.992,,,,,,,,,
1,B,11011344,3287,,,,,,,,,,0.040,-0.198,-0.991,,,,,,
1,S,11011344,2709,1.440,0.480,1.440,0.054,-0.234,-0.946,,,,,,,,,,,,
1,A,14565257,996,,,,,,,0.101,-0.233,-0.991,,,,,,,,,
1,B,11014731,2287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,11014731,3387,1.120,1.120,2.080,0.053,-0.233,-0.945,,,,,,,,,,,,
1,A,14567248,995,,,,,,,0.100,-0.233,-0.991,,,,,,,,,
1,B,11016763,3287,,,,,,,,,,,,,,,,67.750,-89.500,10.125
1,S,11016763,2032,0.800,1.440,2.400,0.053,-0.233,-0.943,,,,,,,,,,,,
1,A,14571230,995,,,,,,,0.101,-0.232,-0.991,,,,,,,,,
1,B,11020150,2287,,,,,,,,,,0.039,-0.195,-0.990,,,,,,
1,S,11020150,3387,0.800,1.440,2.400,0.053,-0.233,-0.943,,,,,,,,,,,,
1,A,14573222,996,,,,,,,0.099,-0.233,-0.991,,,,,,,,,
1,B,11022182,4292,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,11022182,2032,1.120,1.440,2.400,0.053,-0.233,-0.943,,,,,,,,,,,,
1,A,14577204,996,,,,,,,0.101,-0.234,-0.991,,,,,,,,,
1,B,11026924,3287,,,,,,,,,,,,,,,,66.688,-89.688,10.500
1,S,11026924,4742,1.440,1.120,2.080,0.054,-0.233,-0.943,,,,,,,,,,,,
1,A,14581186,995,,,,,,,0.101,-0.231,-0.991,,,,,,,,,
1,B,11029634,2287,,,,,,,,,,0.037,-0.194,-0.988,,,,,,
1,S,11029634,2710,1.760,1.440,2.080,0.054,-0.233,-0.943,,,,,,,,,,,,
1,A,14583178,996,,,,,,,0.100,-0.233,-0.989,,,,,,,,,
1,B,11032343,4287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,11032343,2709,1.760,0.800,1.760,0.054,-0.232,-0.943,,,,,,,,,,,,
1,A,14587160,996,,,,,,,0.099,-0.232,-0.992,,,,,,,,,
1,B,11036407,2287,,,,,,,,,,,,,,,,67.625,-89.562,9.688
1,S,11036407,4064,1.120,0.160,1.760,0.053,-0.232,-0.943,,,,,,,,,,,,
1,A,14590147,996,,,,,,,0.102,-0.233,-0.992,,,,,,,,,
1,B,11038439,2287,,,,,,,,,,0.039,-0.195,-0.990,,,,,,
1,S,11038439,2032,0.800,0.160,1.760,0.053,-0.232,-0.942,,,,,,,,,,,,
1,A,14592138,996,,,,,,,0.100,-0.232,-0.993,,,,,,,,,
1,B,11041149,3292,,,,,,,,,,0.036,-0.193,-0.988,,,,,,
1,S,11041149,2710,0.480,0.800,2.400,0.053,-0.232,-0.943,,,,,,,,,,,,
1,A,14595125,996,,,,,,,0.100,-0.235,-0.991,,,,,,,,,
1,B,11044536,2287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,11044536,3387,0.800,1.760,2.400,0.054,-0.233,-0.944,,,,,,,,,,,,
1,A,14597116,996,,,,,,,0.098,-0.237,-0.989,,,,,,,,,
1,B,11046568,3287,,,,,,,,,,,,,,,,66.688,-90.688,11.000
1,S,11046568,2032,0.800,2.080,2.720,0.054,-0.233,-0.945,,,,,,,,,,,,
1,A,14601099,996,,,,,,,0.100,-0.233,-0.992,,,,,,,,,
1,B,11049955,2287,,,,,,,,,,0.037,-0.195,-0.990,,,,,,
1,S,11049955,3387,0.800,2.400,2.720,0.054,-0.233,-0.946,,,,,,,,,,,,
1,A,14603090,996,,,,,,,0.100,-0.235,-0.993,,,,,,,,,
1,B,11051987,4287,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,11051987,2032,0.800,2.080,2.720,0.053,-0.233,-0.946,,,,,,,,,,,,
1,A,14607072,995,,,,,,,0.100,-0.233,-0.994,,,,,,,,,
1,B,11056729,3287,,,,,,,,,,,,,,,,67.125,-88.688,8.875
1,S,11056729,4742,0.800,1.440,2.400,0.053,-0.233,-0.945,,,,,,,,,,,,
1,A,14611055,996,,,,,,,0.103,-0.235,-0.994,,,,,,,,,
1,B,11060096,2292,,,,,,,,,,0.037,-0.194,-0.991,,,,,,
