Phase,ID,Time_uS,Delta_uS,SCH_Deg_s_X,SCH_Deg_s_Y,SCH_Deg_s_Z,SCH_G_X,SCH_G_Y,SCH_G_Z,ADXL_G_X,ADXL_G_Y,ADXL_G_Z,BNO_G_X,BNO_G_Y,BNO_G_Z,BNO_Deg_s_X,BNO_Deg_s_Y,BNO_Deg_s_Z,BNO_Mag_X,BNO_Mag_Y,BNO_Mag_Z
1,A,28621833,3983,,,,,,,0.229,-0.055,-0.999,,,,,,,,,
1,B,28622579,3387,,,,,,,,,,,,,,,,84.625,-76.875,-3.250
1,S,28622579,3387,1.440,1.120,1.760,-0.080,-0.047,-0.957,,,,,,,,,,,,
1,A,28624819,2986,,,,,,,0.229,-0.052,-1.001,,,,,,,,,
1,B,28625966,3387,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28625966,3387,0.800,1.120,2.080,-0.081,-0.047,-0.958,,,,,,,,,,,,
1,A,28626811,1992,,,,,,,0.232,-0.055,-1.003,,,,,,,,,
1,B,28627998,2032,,,,,,,,,,-0.095,-0.022,-1.007,,,,,,
1,S,28627998,2032,0.480,1.120,2.400,-0.081,-0.047,-0.958,,,,,,,,,,,,
1,A,28630793,3982,,,,,,,0.231,-0.052,-1.005,,,,,,,,,
1,B,28631385,3387,,,,,,,,,,,,,,,,83.688,-76.500,-2.875
1,S,28631385,3387,0.160,0.800,2.400,-0.080,-0.048,-0.960,,,,,,,,,,,,
1,A,28632785,1992,,,,,,,0.230,-0.052,-1.005,,,,,,,,,
1,B,28633417,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28633417,6097,-0.160,0.800,2.080,-0.079,-0.047,-0.964,,,,,,,,,,,,
1,A,28636768,3983,,,,,,,0.232,-0.052,-1.007,,,,,,,,,
1,B,28638159,4742,,,,,,,,,,-0.094,-0.022,-1.007,,,,,,
1,S,28638159,677,0.160,0.800,2.400,-0.079,-0.047,-0.964,,,,,,,,,,,,
1,A,28640750,3982,,,,,,,0.232,-0.053,-1.009,,,,,,,,,
1,B,28640869,2710,,,,,,,,,,,,,,,,84.062,-77.062,-2.500
1,S,28640869,2710,0.160,1.440,2.720,-0.080,-0.047,-0.965,,,,,,,,,,,,
1,A,28642742,1992,,,,,,,0.232,-0.052,-1.009,,,,,,,,,
1,B,28643578,2709,,,,,,,,,,-0.094,-0.019,-1.010,,,,,,
1,S,28643578,2709,0.480,1.440,2.720,-0.081,-0.048,-0.964,,,,,,,,,,,,
1,A,28645729,2987,,,,,,,0.230,-0.054,-1.010,,,,,,,,,
1,B,28646965,3387,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28646965,3387,0.480,1.760,2.080,-0.081,-0.048,-0.963,,,,,,,,,,,,
1,A,28648716,2987,,,,,,,0.231,-0.053,-1.008,,,,,,,,,
1,B,28650353,3388,,,,,,,,,,-0.095,-0.024,-1.012,,,,,,
1,S,28650353,3388,0.800,1.440,1.440,-0.082,-0.048,-0.963,,,,,,,,,,,,
1,A,28652698,3982,,,,,,,0.231,-0.052,-1.007,,,,,,,,,
1,B,28653062,2709,,,,,,,,,,,,,,,,82.750,-76.625,-2.062
1,S,28653062,2709,1.120,1.120,1.440,-0.082,-0.048,-0.962,,,,,,,,,,,,
1,A,28655685,2987,,,,,,,0.231,-0.055,-1.005,,,,,,,,,
1,B,28656449,3387,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28656449,5419,1.120,0.800,2.400,-0.082,-0.048,-0.961,,,,,,,,,,,,
1,A,28657677,1992,,,,,,,0.233,-0.055,-1.003,,,,,,,,,
1,B,28659159,2710,,,,,,,,,,-0.096,-0.024,-1.008,,,,,,
1,S,28659159,678,1.440,0.800,2.400,-0.082,-0.048,-0.961,,,,,,,,,,,,
1,A,28661659,3982,,,,,,,0.232,-0.055,-1.002,,,,,,,,,
1,B,28661868,2709,,,,,,,,,,,,,,,,83.125,-77.625,-1.562
1,S,28661868,2709,1.760,1.120,2.400,-0.083,-0.048,-0.961,,,,,,,,,,,,
1,A,28663651,1992,,,,,,,0.231,-0.054,-1.003,,,,,,,,,
1,B,28664578,2710,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28664578,2710,2.080,2.080,2.400,-0.082,-0.049,-0.961,,,,,,,,,,,,
1,A,28666638,2987,,,,,,,0.230,-0.056,-1.001,,,,,,,,,
1,B,28667965,3387,,,,,,,,,,-0.095,-0.022,-1.011,,,,,,
1,S,28667965,3387,2.080,2.400,2.400,-0.081,-0.050,-0.961,,,,,,,,,,,,
1,A,28670620,3982,,,,,,,0.231,-0.055,-1.000,,,,,,,,,
1,B,28671352,3387,,,,,,,,,,,,,,,,84.188,-77.375,-2.750
1,S,28671352,3387,1.760,1.760,2.080,-0.080,-0.049,-0.961,,,,,,,,,,,,
1,A,28672612,1992,,,,,,,0.229,-0.055,-1.003,,,,,,,,,
1,B,28673384,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28673384,2032,0.480,1.440,1.760,-0.080,-0.049,-0.961,,,,,,,,,,,,
1,A,28676594,3982,,,,,,,0.230,-0.056,-1.004,,,,,,,,,
1,B,28677449,4065,,,,,,,,,,-0.095,-0.022,-1.010,,,,,,
1,S,28677449,4065,0.160,0.800,1.440,-0.080,-0.048,-0.961,,,,,,,,,,,,
1,A,28679581,2987,,,,,,,0.229,-0.052,-1.007,,,,,,,,,
1,B,28680836,3387,,,,,,,,,,,,,,,,83.438,-76.312,-3.062
1,S,28680836,3387,-0.160,0.480,1.440,-0.080,-0.047,-0.962,,,,,,,,,,,,
1,A,28682568,2987,,,,,,,0.229,-0.055,-1.005,,,,,,,,,
1,B,28682868,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28682868,2032,-0.160,0.800,1.440,-0.080,-0.047,-0.963,,,,,,,,,,,,
1,A,28686551,3983,,,,,,,0.229,-0.054,-1.009,,,,,,,,,
1,B,28687610,4742,,,,,,,,,,-0.094,-0.022,-1.012,,,,,,
1,S,28687610,4742,-0.480,0.480,1.760,-0.081,-0.047,-0.964,,,,,,,,,,,,
1,A,28688542,1991,,,,,,,0.231,-0.055,-1.007,,,,,,,,,
1,B,28689642,2032,,,,,,,,,,,,,,,,84.375,-78.750,-2.375
1,S,28689642,2032,0.160,0.480,1.760,-0.081,-0.047,-0.964,,,,,,,,,,,,
1,A,28691529,2987,,,,,,,0.232,-0.052,-1.008,,,,,,,,,
1,B,28692352,2710,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28692352,2710,0.160,0.480,1.760,-0.080,-0.048,-0.964,,,,,,,,,,,,
1,A,28696507,4978,,,,,,,0.231,-0.051,-1.006,,,,,,,,,
1,B,28697094,4742,,,,,,,,,,-0.094,-0.022,-1.014,,,,,,
1,S,28697094,4742,0.160,1.440,2.400,-0.081,-0.048,-0.963,,,,,,,,,,,,
1,A,28698499,1992,,,,,,,0.232,-0.054,-1.004,,,,,,,,,
1,B,28699803,2709,,,,,,,,,,,,,,,,83.688,-76.500,-2.875
1,S,28699803,2709,0.800,1.760,2.720,-0.081,-0.048,-0.963,,,,,,,,,,,,
1,A,28702481,3982,,,,,,,0.232,-0.053,-1.002,,,,,,,,,
1,B,28703190,3387,,,,,,,,,,-0.095,-0.019,-1.007,,,,,,
1,S,28703190,3387,1.120,1.760,3.040,-0.080,-0.047,-0.962,,,,,,,,,,,,
1,A,28705468,2987,,,,,,,0.231,-0.054,-0.999,,,,,,,,,
1,B,28705900,2710,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28705900,2710,1.440,1.760,2.720,-0.080,-0.047,-0.960,,,,,,,,,,,,
1,A,28707460,1992,,,,,,,0.231,-0.054,-0.998,,,,,,,,,
1,B,28708610,2710,,,,,,,,,,,,,,,,82.875,-75.938,-2.750
1,S,28708610,2710,1.760,1.440,2.080,-0.081,-0.048,-0.959,,,,,,,,,,,,
1,A,28710447,2987,,,,,,,0.230,-0.053,-0.997,,,,,,,,,
1,B,28711997,3387,,,,,,,,,,-0.096,-0.020,-1.005,,,,,,
1,S,28711997,3387,2.080,1.440,2.400,-0.081,-0.048,-0.957,,,,,,,,,,,,
1,A,28714429,3982,,,,,,,0.232,-0.053,-0.994,,,,,,,,,
1,B,28714706,2709,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28714706,2709,1.440,1.440,2.400,-0.081,-0.048,-0.956,,,,,,,,,,,,
1,A,28717416,2987,,,,,,,0.231,-0.054,-0.996,,,,,,,,,
1,B,28718093,3387,,,,,,,,,,-0.096,-0.022,-1.006,,,,,,
1,S,28718093,3387,0.800,1.760,2.720,-0.080,-0.048,-0.957,,,,,,,,,,,,
1,A,28720403,2987,,,,,,,0.230,-0.054,-0.996,,,,,,,,,
1,B,28721480,3387,,,,,,,,,,,,,,,,83.062,-77.250,-3.188
1,S,28721480,3387,1.120,2.080,2.400,-0.080,-0.048,-0.956,,,,,,,,,,,,
1,A,28723390,2987,,,,,,,0.230,-0.054,-0.997,,,,,,,,,
1,B,28724190,2710,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28724190,2710,1.760,2.080,2.400,-0.080,-0.048,-0.957,,,,,,,,,,,,
1,A,28727373,3983,,,,,,,0.229,-0.053,-1.004,,,,,,,,,
1,B,28728255,4065,,,,,,,,,,-0.097,-0.022,-1.007,,,,,,
1,S,28728255,4065,1.440,1.120,2.080,-0.080,-0.047,-0.958,,,,,,,,,,,,
1,A,28729364,1991,,,,,,,0.230,-0.054,-1.002,,,,,,,,,
1,B,28730287,2032,,,,,,,,,,,,,,,,82.750,-75.625,-2.562
1,S,28730287,2032,0.160,0.480,2.080,-0.080,-0.046,-0.959,,,,,,,,,,,,
1,A,28733347,3983,,,,,,,0.233,-0.052,-1.009,,,,,,,,,
1,B,28733674,3387,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28733674,3387,-0.480,0.480,2.080,-0.079,-0.046,-0.961,,,,,,,,,,,,
1,A,28737329,3982,,,,,,,0.231,-0.051,-1.012,,,,,,,,,
1,B,28737738,4064,,,,,,,,,,-0.093,-0.020,-1.010,,,,,,
1,S,28737738,4064,-0.800,1.120,2.400,-0.080,-0.047,-0.964,,,,,,,,,,,,
1,A,28739321,1992,,,,,,,0.228,-0.052,-1.014,,,,,,,,,
1,B,28740448,2710,,,,,,,,,,-0.094,-0.019,-1.010,,,,,,
1,S,28740448,2710,-0.800,1.120,2.400,-0.080,-0.046,-0.966,,,,,,,,,,,,
1,A,28742308,2987,,,,,,,0.232,-0.050,-1.012,,,,,,,,,
1,B,28743835,3387,,,,,,,,,,,,,,,,83.312,-77.438,-3.000
1,S,28743835,3387,-0.480,0.800,2.400,-0.080,-0.046,-0.966,,,,,,,,,,,,
1,A,28745295,2987,,,,,,,0.230,-0.052,-1.012,,,,,,,,,
1,B,28745867,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28745867,2032,-0.160,0.800,2.400,-0.080,-0.046,-0.967,,,,,,,,,,,,
1,A,28748282,2987,,,,,,,0.230,-0.052,-1.013,,,,,,,,,
1,B,28749254,3387,,,,,,,,,,,,,,,,83.875,-76.812,-2.312
1,S,28749254,3387,-0.480,1.440,2.400,-0.080,-0.046,-0.967,,,,,,,,,,,,
1,A,28751269,2987,,,,,,,0.233,-0.052,-1.009,,,,,,,,,
1,B,28752641,3387,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28752641,3387,0.160,1.760,2.080,-0.079,-0.047,-0.966,,,,,,,,,,,,
1,A,28756247,4978,,,,,,,0.230,-0.054,-1.005,,,,,,,,,
1,B,28756706,4065,,,,,,,,,,-0.095,-0.020,-1.013,,,,,,
1,S,28756706,4065,1.120,1.440,1.760,-0.080,-0.048,-0.965,,,,,,,,,,,,
1,A,28758239,1992,,,,,,,0.229,-0.056,-1.000,,,,,,,,,
1,B,28758738,2032,,,,,,,,,,,,,,,,82.875,-75.438,-2.875
1,S,28758738,2032,1.760,1.120,1.760,-0.081,-0.049,-0.964,,,,,,,,,,,,
1,A,28760230,1991,,,,,,,0.231,-0.054,-1.000,,,,,,,,,
1,B,28761448,2710,,,,,,,,,,-0.094,-0.022,-1.007,,,,,,
1,S,28761448,2710,2.080,0.800,1.760,-0.081,-0.048,-0.962,,,,,,,,,,,,
1,A,28765209,4979,,,,,,,0.231,-0.054,-1.000,,,,,,,,,
1,B,28765512,4064,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28765512,4064,2.080,1.120,2.080,-0.082,-0.048,-0.960,,,,,,,,,,,,
1,A,28767200,1991,,,,,,,0.230,-0.055,-0.995,,,,,,,,,
1,B,28768202,2690,,,,,,,,,,,,,,,,82.562,-77.312,-2.000
1,S,28768202,2690,2.080,1.440,2.080,-0.081,-0.049,-0.959,,,,,,,,,,,,
1,A,28770187,2987,,,,,,,0.231,-0.056,-0.995,,,,,,,,,
1,B,28770931,2729,,,,,,,,,,-0.097,-0.024,-1.008,,,,,,
1,S,28770931,2729,1.760,2.080,2.400,-0.080,-0.050,-0.958,,,,,,,,,,,,
1,A,28772178,1991,,,,,,,0.229,-0.055,-0.998,,,,,,,,,
1,B,28773641,2710,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28773641,2710,1.760,2.080,2.720,-0.079,-0.050,-0.958,,,,,,,,,,,,
1,A,28777157,4979,,,,,,,0.229,-0.054,-1.001,,,,,,,,,
1,B,28777705,4064,,,,,,,,,,,,,,,,83.062,-78.250,-1.875
1,S,28777705,4064,1.760,1.440,2.720,-0.079,-0.048,-0.957,,,,,,,,,,,,
1,A,28780144,2987,,,,,,,0.229,-0.054,-1.001,,,,,,,,,
1,B,28781092,3387,,,,,,,,,,-0.095,-0.022,-1.008,,,,,,
1,S,28781092,3387,1.440,1.120,2.720,-0.079,-0.047,-0.958,,,,,,,,,,,,
1,A,28782135,1991,,,,,,,0.230,-0.055,-1.002,,,,,,,,,
1,B,28783125,2033,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28783125,2033,0.480,0.800,3.040,-0.078,-0.047,-0.958,,,,,,,,,,,,
1,A,28787113,4978,,,,,,,0.232,-0.053,-1.006,,,,,,,,,
1,B,28787867,4742,,,,,,,,,,,,,,,,83.000,-76.750,-2.562
1,S,28787867,4742,0.160,0.800,2.400,-0.079,-0.047,-0.961,,,,,,,,,,,,
1,A,28790100,2987,,,,,,,0.230,-0.052,-1.007,,,,,,,,,
1,B,28790576,2709,,,,,,,,,,-0.095,-0.020,-1.010,,,,,,
1,S,28790576,2709,-0.160,0.800,1.760,-0.080,-0.047,-0.963,,,,,,,,,,,,
1,A,28792092,1992,,,,,,,0.230,-0.053,-1.008,,,,,,,,,
1,B,28793286,2710,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28793286,2710,0.160,0.480,1.120,-0.081,-0.047,-0.963,,,,,,,,,,,,
1,A,28797070,4978,,,,,,,0.230,-0.053,-1.005,,,,,,,,,
1,B,28797350,4064,,,,,,,,,,-0.094,-0.022,-1.010,,,,,,
1,S,28797350,4064,0.480,1.120,1.440,-0.081,-0.047,-0.963,,,,,,,,,,,,
1,A,28799062,1992,,,,,,,0.230,-0.054,-1.006,,,,,,,,,
1,B,28800060,2710,,,,,,,,,,,,,,,,83.125,-77.688,-2.375
1,S,28800060,2710,0.160,1.760,1.760,-0.080,-0.048,-0.962,,,,,,,,,,,,
1,A,28801053,1991,,,,,,,0.231,-0.053,-1.004,,,,,,,,,
1,B,28802092,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28802092,2032,0.160,2.080,1.760,-0.080,-0.048,-0.962,,,,,,,,,,,,
1,A,28805035,3982,,,,,,,0.230,-0.054,-1.005,,,,,,,,,
1,B,28806157,4065,,,,,,,,,,-0.095,-0.019,-1.009,,,,,,
1,S,28806157,4065,0.480,2.080,2.080,-0.080,-0.047,-0.961,,,,,,,,,,,,
1,A,28808022,2987,,,,,,,0.230,-0.054,-1.003,,,,,,,,,
1,B,28808866,2709,,,,,,,,,,-0.097,-0.022,-1.006,,,,,,
1,S,28808866,2709,0.800,1.440,2.080,-0.080,-0.047,-0.961,,,,,,,,,,,,
1,A,28811010,2988,,,,,,,0.230,-0.054,-1.001,,,,,,,,,
1,B,28811576,2710,,,,,,,,,,,,,,,,83.625,-76.625,-2.500
1,S,28811576,2710,1.120,1.440,2.400,-0.080,-0.048,-0.961,,,,,,,,,,,,
1,A,28813001,1991,,,,,,,0.233,-0.051,-1.003,,,,,,,,,
1,B,28814286,2710,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28814286,2710,1.440,1.120,2.400,-0.081,-0.049,-0.960,,,,,,,,,,,,
1,A,28816984,3983,,,,,,,0.231,-0.055,-0.997,,,,,,,,,
1,B,28817673,3387,,,,,,,,,,,,,,,,83.625,-76.625,-2.500
1,S,28817673,3387,1.760,1.120,2.400,-0.082,-0.049,-0.958,,,,,,,,,,,,
1,A,28819970,2986,,,,,,,0.233,-0.055,-0.998,,,,,,,,,
1,B,28821060,3387,,,,,,,,,,-0.095,-0.022,-1.007,,,,,,
1,S,28821060,3387,1.760,1.440,2.400,-0.082,-0.049,-0.958,,,,,,,,,,,,
1,A,28821962,1992,,,,,,,0.230,-0.055,-0.998,,,,,,,,,
1,B,28823092,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28823092,2032,1.120,1.760,2.400,-0.082,-0.048,-0.958,,,,,,,,,,,,
1,A,28826940,4978,,,,,,,0.231,-0.052,-1.001,,,,,,,,,
1,B,28827156,4064,,,,,,,,,,,,,,,,83.438,-78.312,-2.000
1,S,28827156,4064,0.800,1.760,2.400,-0.081,-0.047,-0.959,,,,,,,,,,,,
1,A,28828932,1992,,,,,,,0.229,-0.051,-1.005,,,,,,,,,
1,B,28829866,2710,,,,,,,,,,-0.097,-0.022,-1.009,,,,,,
1,S,28829866,2710,0.480,1.760,1.760,-0.081,-0.046,-0.960,,,,,,,,,,,,
1,A,28830923,1991,,,,,,,0.230,-0.052,-1.005,,,,,,,,,
1,B,28831898,2032,,,,,,,,,,-0.097,-0.019,-1.012,,,,,,
1,S,28831898,2032,0.800,1.440,1.440,-0.081,-0.046,-0.960,,,,,,,,,,,,
1,A,28833910,2987,,,,,,,0.232,-0.052,-1.009,,,,,,,,,
1,B,28835285,3387,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28835285,3387,0.480,1.120,1.120,-0.081,-0.046,-0.962,,,,,,,,,,,,
1,A,28836897,2987,,,,,,,0.231,-0.052,-1.011,,,,,,,,,
1,B,28837317,2032,,,,,,,,,,,,,,,,85.000,-76.438,-3.750
1,S,28837317,2032,-0.160,0.800,1.120,-0.080,-0.046,-0.963,,,,,,,,,,,,
1,A,28839884,2987,,,,,,,0.231,-0.049,-1.013,,,,,,,,,
1,B,28840704,3387,,,,,,,,,,-0.094,-0.020,-1.013,,,,,,
1,S,28840704,3387,-0.480,0.800,1.440,-0.080,-0.045,-0.966,,,,,,,,,,,,
1,A,28841875,1991,,,,,,,0.231,-0.050,-1.009,,,,,,,,,
1,B,28842737,2033,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28842737,2033,-0.800,0.800,1.440,-0.080,-0.045,-0.967,,,,,,,,,,,,
1,A,28846854,4979,,,,,,,0.231,-0.052,-1.013,,,,,,,,,
1,B,28847479,4742,,,,,,,,,,,,,,,,85.000,-76.438,-3.750
1,S,28847479,4742,-0.480,0.800,1.760,-0.081,-0.046,-0.966,,,,,,,,,,,,
1,A,28848845,1991,,,,,,,0.231,-0.053,-1.009,,,,,,,,,
1,B,28849511,2032,,,,,,,,,,-0.097,-0.019,-1.010,,,,,,
1,S,28849511,2032,0.480,1.120,2.080,-0.081,-0.046,-0.966,,,,,,,,,,,,
1,A,28850836,1991,,,,,,,0.230,-0.053,-1.010,,,,,,,,,
1,B,28852201,2690,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28852201,2690,1.120,1.440,2.400,-0.081,-0.046,-0.966,,,,,,,,,,,,
1,A,28856810,5974,,,,,,,0.230,-0.052,-1.004,,,,,,,,,
1,B,28856962,4761,,,,,,,,,,,,,,,,84.312,-75.688,-3.188
1,S,28856962,4761,1.760,1.440,2.080,-0.080,-0.047,-0.964,,,,,,,,,,,,
1,A,28859797,2987,,,,,,,0.232,-0.054,-1.001,,,,,,,,,
1,B,28860349,3387,,,,,,,,,,-0.092,-0.022,-1.009,,,,,,
1,S,28860349,3387,1.760,1.440,1.120,-0.080,-0.048,-0.962,,,,,,,,,,,,
1,A,28861788,1991,,,,,,,0.231,-0.056,-0.998,,,,,,,,,
1,B,28863059,2710,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28863059,2710,2.400,1.440,1.440,-0.081,-0.048,-0.960,,,,,,,,,,,,
1,A,28865771,3983,,,,,,,0.228,-0.054,-0.995,,,,,,,,,
1,B,28867123,4064,,,,,,,,,,,,,,,,83.125,-75.125,-3.812
1,S,28867123,4064,2.400,1.440,2.400,-0.081,-0.048,-0.958,,,,,,,,,,,,
1,A,28868758,2987,,,,,,,0.229,-0.054,-0.994,,,,,,,,,
1,B,28869156,2033,,,,,,,,,,-0.096,-0.022,-1.009,,,,,,
1,S,28869156,2033,2.400,1.440,2.720,-0.081,-0.047,-0.957,,,,,,,,,,,,
1,A,28870749,1991,,,,,,,0.230,-0.055,-0.997,,,,,,,,,
1,B,28871865,2709,,,,,,,,,,-0.096,-0.022,-1.004,,,,,,
1,S,28871865,2709,1.760,1.120,2.400,-0.080,-0.048,-0.956,,,,,,,,,,,,
1,A,28873736,2987,,,,,,,0.230,-0.055,-0.994,,,,,,,,,
1,B,28874575,2710,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28874575,2710,1.760,0.800,2.080,-0.079,-0.049,-0.955,,,,,,,,,,,,
1,A,28877719,3983,,,,,,,0.229,-0.054,-0.994,,,,,,,,,
1,B,28877962,3387,,,,,,,,,,,,,,,,83.875,-76.750,-3.062
1,S,28877962,3387,1.760,1.120,1.760,-0.079,-0.050,-0.955,,,,,,,,,,,,
1,A,28880706,2987,,,,,,,0.230,-0.054,-0.999,,,,,,,,,
1,B,28881349,3387,,,,,,,,,,-0.094,-0.020,-1.005,,,,,,
1,S,28881349,3387,1.440,1.760,1.760,-0.078,-0.050,-0.955,,,,,,,,,,,,
1,A,28882697,1991,,,,,,,0.231,-0.055,-0.999,,,,,,,,,
1,B,28884059,2710,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28884059,2710,0.480,1.760,1.440,-0.079,-0.049,-0.956,,,,,,,,,,,,
1,A,28887675,4978,,,,,,,0.230,-0.052,-1.006,,,,,,,,,
1,B,28888123,4064,,,,,,,,,,,,,,,,83.938,-78.250,-1.625
1,S,28888123,4064,0.160,1.120,1.760,-0.080,-0.048,-0.960,,,,,,,,,,,,
1,A,28890662,2987,,,,,,,0.232,-0.052,-1.008,,,,,,,,,
1,B,28891510,3387,,,,,,,,,,-0.096,-0.020,-1.008,,,,,,
1,S,28891510,3387,0.480,1.120,2.400,-0.080,-0.048,-0.962,,,,,,,,,,,,
1,A,28892653,1991,,,,,,,0.232,-0.053,-1.009,,,,,,,,,
1,B,28893542,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28893542,2032,0.800,0.800,2.400,-0.080,-0.049,-0.963,,,,,,,,,,,,
1,A,28896636,3983,,,,,,,0.230,-0.053,-1.010,,,,,,,,,
1,B,28897607,4065,,,,,,,,,,,,,,,,83.125,-75.625,-2.625
1,S,28897607,4065,0.800,0.480,2.080,-0.079,-0.049,-0.966,,,,,,,,,,,,
1,A,28899623,2987,,,,,,,0.231,-0.054,-1.013,,,,,,,,,
1,B,28900316,2709,,,,,,,,,,-0.095,-0.024,-1.012,,,,,,
1,S,28900316,2709,0.800,0.800,2.080,-0.079,-0.048,-0.966,,,,,,,,,,,,
1,A,28901614,1991,,,,,,,0.231,-0.052,-1.010,,,,,,,,,
1,B,28902349,2033,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28902349,2033,0.800,0.800,2.400,-0.080,-0.047,-0.966,,,,,,,,,,,,
1,A,28905597,3983,,,,,,,0.233,-0.052,-1.008,,,,,,,,,
1,B,28907071,4722,,,,,,,,,,-0.094,-0.018,-1.012,,,,,,
1,S,28907071,4722,0.800,0.800,2.400,-0.080,-0.046,-0.965,,,,,,,,,,,,
1,A,28908584,2987,,,,,,,0.233,-0.051,-1.007,,,,,,,,,
1,B,28909123,2052,,,,,,,,,,,,,,,,84.438,-74.562,-4.125
1,S,28909123,2052,1.120,1.120,2.080,-0.081,-0.047,-0.965,,,,,,,,,,,,
1,A,28911571,2987,,,,,,,0.229,-0.054,-1.004,,,,,,,,,
1,B,28912510,3387,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28912510,3387,1.120,1.440,1.760,-0.080,-0.049,-0.963,,,,,,,,,,,,
1,A,28915553,3982,,,,,,,0.232,-0.052,-1.003,,,,,,,,,
1,B,28916574,4064,,,,,,,,,,-0.095,-0.020,-1.010,,,,,,
1,S,28916574,4064,1.120,1.120,2.080,-0.080,-0.048,-0.962,,,,,,,,,,,,
1,A,28918540,2987,,,,,,,0.231,-0.055,-1.001,,,,,,,,,
1,B,28918606,2032,,,,,,,,,,-0.096,-0.022,-1.009,,,,,,
1,S,28918606,2032,1.440,1.120,2.080,-0.081,-0.047,-0.961,,,,,,,,,,,,
1,A,28921527,2987,,,,,,,0.232,-0.056,-0.996,,,,,,,,,
1,B,28921994,3388,,,,,,,,,,,,,,,,83.438,-76.312,-3.062
1,S,28921994,3388,2.080,1.120,1.760,-0.081,-0.048,-0.961,,,,,,,,,,,,
1,A,28923519,1992,,,,,,,0.232,-0.054,-1.001,,,,,,,,,
1,B,28924703,2709,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28924703,2709,1.760,1.120,1.760,-0.081,-0.048,-0.960,,,,,,,,,,,,
1,A,28926505,2986,,,,,,,0.231,-0.054,-1.000,,,,,,,,,
1,B,28928071,3368,,,,,,,,,,-0.098,-0.022,-1.010,,,,,,
1,S,28928071,3368,1.440,1.120,2.080,-0.081,-0.048,-0.959,,,,,,,,,,,,
1,A,28930488,3983,,,,,,,0.231,-0.053,-1.001,,,,,,,,,
1,B,28930800,2729,,,,,,,,,,,,,,,,83.000,-76.375,-1.875
1,S,28930800,2729,1.440,0.800,1.760,-0.081,-0.048,-0.959,,,,,,,,,,,,
1,A,28932479,1991,,,,,,,0.230,-0.055,-1.002,,,,,,,,,
1,B,28933510,2710,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28933510,2710,1.120,0.800,1.440,-0.080,-0.047,-0.959,,,,,,,,,,,,
1,A,28936462,3983,,,,,,,0.230,-0.055,-1.002,,,,,,,,,
1,B,28937574,4064,,,,,,,,,,-0.095,-0.020,-1.010,,,,,,
1,S,28937574,4064,0.480,1.440,2.080,-0.079,-0.048,-0.961,,,,,,,,,,,,
1,A,28939449,2987,,,,,,,0.231,-0.053,-1.005,,,,,,,,,
1,B,28939606,2032,,,,,,,,,,,,,,,,84.438,-76.125,-3.125
1,S,28939606,2032,0.160,1.440,2.400,-0.080,-0.048,-0.962,,,,,,,,,,,,
1,A,28941440,1991,,,,,,,0.231,-0.053,-1.008,,,,,,,,,
1,B,28942316,2710,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,28942316,2710,-0.160,1.120,2.080,-0.081,-0.048,-0.962,,,,,,,,,,,,
1,A,28945423,3983,,,,,,,0.230,-0.051,-1.008,,,,,,,,,
1,B,28946380,4064,,,,,,,,,,-0.097,-0.022,-1.011,,,,,,
1,S,28946380,4064,0.160,0.480,2.080,-0.081,-0.047,-0.962,,,,,,,,,,,,
